"device_id","parent_id","company_id","device_uuid","device_type_id","device_type","device_os","carrier_name","mcc","mnc","n_mcc","n_mnc","s_mcc","s_mnc","r_mcc","r_mnc","language","latest_post","device_secret","create_date","cpu_info","cpu_max_speed"
"1765650","1045265",11,"734008cb-e6ce-4b3e-9082-1cce6eacd96d",2201,"HTC 831C",21,"Sprint",310,120,"310","120","310","120","310","120","English","2015-12-16 02:10:31","","2015-03-03 04:27:57","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1765873","251082",11,"d25d2b77-426a-4f37-a656-9fee96c597f1",2201,"HTC 831C",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-02-08 20:10:23","","2015-03-03 05:30:50","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1766046","1170988",11,"39252d00-a981-4228-8ebc-07a607be2282",2175,"Quanta QMV7A",19,"Verizon Wireless",311,480,"-1","-1","311","480","311","480","English","2015-12-18 15:59:32","","2015-03-03 06:11:09","Processor : ARMv7 Processor rev 2 (v7l);processor : 0;BogoMIPS : 2439.94;;processor : 1;BogoMIPS : 2439.94;;processor : 2;BogoMIPS : 2439.94;;processor : 3;BogoMIPS : 2439.94;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 2;;Hardware : MT8389;Revision : 0000;Serial  : 0000000000000000;","1209000"
"1766932","664613",11,"e2b5bd09-5b26-40a5-97fe-b3d5f267ae99",2201,"HTC 831C",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-01-11 18:44:23","","2015-03-03 09:44:07","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1768532","602825",11,"51eb2447-72b8-4dbe-98c4-78bc05b04d78",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","русский","2016-04-11 04:58:55","","2015-03-03 16:43:44","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000b03b00009af8;","2457600"
"1769238","NULL",11,"59d4e93a-ce84-45d1-8aa6-abb1eccc3824",1948,"HTC ADR6410LVW",15,"Verizon Wireless",316,7,"316","7","311","480","311","480","English","2016-02-25 18:26:12","","2015-03-03 21:19:04","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 0;;Hardware : fighter;Revision : 0080;Serial  : 0000000000000000;","1242000"
"1770201","NULL",11,"acd1aac6-37cb-4b98-a972-e0d432e79e4c",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-10-25 00:15:35","","2015-03-04 03:20:56","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000b38b00009a17;","2457600"
"1770504","NULL",11,"4bbca3fe-ac93-4f4a-869a-65a24fb1fa0b",2124,"motorola XT1031",19,"Republic",310,0,"310","0","310","0","310","0","English","2015-12-11 01:45:45","","2015-03-04 05:08:30","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM 8226 (Flattened Device Tree);Revision : 83c0;Serial  : 65b67d070f000000;Device  : falcon;Radio  : 3;MSM Hardware : MSM8626 CS;","1190400"
"1774089","487702",11,"c9267f12-9a05-461e-b386-802bc992f056",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-31 18:32:16","","2015-03-04 23:36:58","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000092500009a5f;","2457600"
"1775821","1572142",11,"89567170-82f8-4904-b52c-00c2e75ac95a",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 06:05:31","","2015-03-05 08:18:51","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000b03700009b4f;","2457600"
"1775928","1520639",11,"0bac1ecc-e558-49c8-95ac-5ee44dc83037",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 05:53:39","","2015-03-05 08:47:24","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 000016dd0000962a;","2457600"
"1776724","NULL",11,"8679022d-4594-48f8-8a9f-c76a61051a1b",4176,"kyocera E6782",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-04-12 21:41:58","","2015-03-05 11:43:55","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM8928;Revision : 0000;Serial  : 0000000000000000;","1401600"
"1776947","1630586",11,"c65b3d9f-e871-441d-b261-f4595b90a27a",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","English","2015-12-06 19:35:43","","2015-03-05 12:32:00","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1777266","1285344",2,"f2280a3e-52f9-4a17-914e-25cac5600d70",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-11-09 11:16:44","","2015-03-05 13:43:56","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00008b94000097a6;","2457600"
"1778035","239929",11,"53f6162f-4da6-45f0-884e-b4abfbf73701",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","français","2016-01-05 12:49:22","","2015-03-05 17:19:31","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1778208","468668",2,"ca73839c-6c12-4d73-98bf-76aa557141c5",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","English","2016-03-10 17:56:24","","2015-03-05 18:27:35","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1778317","NULL",11,"0a940c08-b119-40bf-b882-a5a0a354e694",66,"samsung SPH-L710",19,"Boost Mobile",311,870,"311","870","311","870","311","870","English","2016-04-09 18:02:20","","2015-03-05 19:04:48","Processor : ARMv7 Processor rev 4 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x04d;CPU revision : 4;;Hardware : SAMSUNG M2_SPR;Revision : 000e;Serial  : 0000705100005898;","1512000"
"1778737","1177477",11,"39fb85bc-e9f8-4828-957c-90f2a2257727",2150,"samsung SM-G900P",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-04-16 03:27:29","","2015-03-05 21:50:31","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000ca9f0000f119;","2457600"
"1779255","223518",11,"c386a38e-ca84-4d15-a894-8bdd0a66edf6",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-03-23 22:51:30","","2015-03-06 01:01:12","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000349a00004eac;","2457600"
"1780177","NULL",11,"d4a45b11-4528-4b9f-8e36-d4064b93cea8",2086,"motorola XT1034",21,"WIND",302,490,"302","490","302","490","302","490","English","2015-10-16 08:06:54","","2015-03-06 05:44:36","Processor : ARMv7 Processor rev 3 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x41;CPU architecture: 7;CPU variant : 0x0;CPU part : 0xc07;CPU revision : 3;;Hardware : Qualcomm MSM8226;Revision : 83c0;Serial  : 0bd5f3010f000000;Device  : falcon;Radio  : 6;MSM Hardware : MSM8226 CS;","1190400"
"1780366","1622058",11,"6217e9b5-5d7d-43ad-99c6-aa4393e452dd",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","English","2016-03-08 03:47:01","","2015-03-06 06:28:42","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1780651","284212",11,"02b6ca08-ed7d-4f73-97ab-6a5a8c148952",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 02:14:39","","2015-03-06 07:25:57","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000153a00009784;","2457600"
"1780667","254018",11,"19b03bcb-9d17-4649-aaef-2c30f19fdad0",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-01-01 08:17:12","","2015-03-06 07:28:26","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00001ff900009b0a;","2457600"
"1780807","NULL",11,"a0706704-afa6-4bd9-8ad4-d05d42330a5b",563,"motorola XT1080",19,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 02:14:39","","2015-03-06 07:58:02","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.53;;processor : 1;BogoMIPS : 13.53;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x04d;CPU revision : 0;;Hardware : msm8960dt;Revision : 8300;Serial  : 0001000c04a2147c;Device  : obake-maxx;Radio  : 2;","1728000"
"1780884","672850",11,"8b212f25-6f9c-4baa-b238-f906e342e3d4",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-22 19:42:02","","2015-03-06 08:14:05","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000fac300009a92;","2457600"
"1781388","1073001",11,"093e9101-682e-4fc2-881c-450bd449015d",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-01-11 06:38:04","","2015-03-06 09:59:06","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 000085d400009bf3;","2457600"
"1781724","385842",11,"38c2ef62-8013-4fd2-b599-d89ff688403c",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-02 14:10:38","","2015-03-06 11:12:17","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 0000ec0e00009b7b;","2457600"
"1783031","1563363",11,"93ed1424-0d46-4945-9f23-6a09fc6f1182",2150,"samsung SM-G900P",21,"Sprint",310,120,"310","120","310","120","310","120","English","2016-04-24 16:06:08","","2015-03-06 16:37:42","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00008bab00009646;","2457600"
"1783646","1183313",11,"1c66756c-3880-4a3f-a42c-cb88aa67c338",2458,"HTC HTC One 801e",21,"T-Mobile ",310,260,"310","260","466","92","466","92","中文","2016-04-13 15:59:14","","2015-03-06 20:10:55","Processor : ARMv7 Processor rev 0 (v7l);processor : 0;BogoMIPS : 13.52;;processor : 1;BogoMIPS : 13.52;;processor : 2;BogoMIPS : 13.52;;processor : 3;BogoMIPS : 13.52;;Features : swp half thumb fastmult vfp edsp thumbee neon vfpv3 tls vfpv4 ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x1;CPU part : 0x06f;CPU revision : 0;;Hardware : UNKNOWN;Revision : 0003;Serial  : 0000000000000000;","1728000"
"1783687","NULL",11,"4a6ae6d4-9890-4b96-a188-42fb234ce5ae",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2015-12-17 10:55:43","","2015-03-06 20:25:32","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00006beb0000be70;","2457600"
"1786987","55199",2,"938bce67-e439-4295-9ed8-70e49781ec0f",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","English","2016-03-12 10:41:26","","2015-03-07 10:32:50","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1788045","177907",11,"f54fb882-d43b-486e-aecd-2b13238bf12b",2134,"HTC HTC6525LVW",21,"Verizon Wireless",310,7,"310","7","311","480","311","480","English","2015-12-21 02:07:54","","2015-03-07 14:49:43","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AB;Revision : 0000;Serial  : 0000000000000000;","2265600"
"1791751","1475860",11,"fabac556-9799-4641-ad11-6b4890268318",2155,"samsung SM-G900V",21,"Verizon Wireless",311,480,"311","480","311","480","311","480","English","2016-05-10 06:03:51","","2015-03-08 10:06:00","Processor : ARMv7 Processor rev 1 (v7l);processor : 0;BogoMIPS : 38.40;;processor : 1;BogoMIPS : 38.40;;processor : 2;BogoMIPS : 38.40;;processor : 3;BogoMIPS : 38.40;;Features : swp half thumb fastmult vfp edsp neon vfpv3 tls vfpv4 idiva idivt ;CPU implementer : 0x51;CPU architecture: 7;CPU variant : 0x2;CPU part : 0x06f;CPU revision : 1;;Hardware : Qualcomm MSM8974PRO-AC;Revision : 000e;Serial  : 00000ae00000b9cf;","2457600"
